"","pointid","grid_code","POINT_X","POINT_Y","year","effort","obs"
"416",76380,0.0120372,-1268566.79481,1801682.2555,2019,1,0
"417",76465,0.695563,-1183566.79481,1801682.2555,2019,1,0
"418",76726,0.102284,-1681566.79481,1800682.2555,2021,1,0
"419",77076,0.0620917,-1331566.79481,1800682.2555,2017,1,0
"420",77076,0.0620917,-1331566.79481,1800682.2555,2020,1,0
"421",77081,0.0350892,-1326566.79481,1800682.2555,2020,1,0
"422",77091,0.262536,-1316566.79481,1800682.2555,2019,1,0
"423",77091,0.262536,-1316566.79481,1800682.2555,2020,1,0
"424",77092,0.243067,-1315566.79481,1800682.2555,2017,1,0
"425",77092,0.243067,-1315566.79481,1800682.2555,2018,2,0
"426",77092,0.243067,-1315566.79481,1800682.2555,2019,5,0
"427",77092,0.243067,-1315566.79481,1800682.2555,2020,1,0
"428",77092,0.243067,-1315566.79481,1800682.2555,2021,10,0
"429",77093,0.0886001,-1314566.79481,1800682.2555,2019,2,0
"430",77093,0.0886001,-1314566.79481,1800682.2555,2020,2,0
"431",77093,0.0886001,-1314566.79481,1800682.2555,2021,1,0
"432",77094,0.301783,-1313566.79481,1800682.2555,2019,1,0
"433",77094,0.301783,-1313566.79481,1800682.2555,2020,2,0
"434",77217,0.0815305,-1190566.79481,1800682.2555,2017,3,0
"435",77217,0.0815305,-1190566.79481,1800682.2555,2019,1,0
"436",77217,0.0815305,-1190566.79481,1800682.2555,2020,2,0
"437",77762,0.00223837,-1408566.79481,1799682.2555,2021,2,0
"438",77794,0.102212,-1376566.79481,1799682.2555,2019,1,0
"439",77839,0.0656082,-1331566.79481,1799682.2555,2018,1,0
"440",77843,0.00986417,-1327566.79481,1799682.2555,2020,1,0
"441",77844,0.0330467,-1326566.79481,1799682.2555,2019,1,0
"442",77855,0.308283,-1315566.79481,1799682.2555,2018,1,0
"443",77855,0.308283,-1315566.79481,1799682.2555,2019,5,0
"444",77855,0.308283,-1315566.79481,1799682.2555,2020,2,0
"445",77857,0.660805,-1313566.79481,1799682.2555,2018,1,0
"446",77857,0.660805,-1313566.79481,1799682.2555,2021,3,0
"447",77859,0.496083,-1311566.79481,1799682.2555,2019,1,0
"448",77859,0.496083,-1311566.79481,1799682.2555,2020,1,0
"449",77862,0.317438,-1308566.79481,1799682.2555,2017,1,0
"450",77862,0.317438,-1308566.79481,1799682.2555,2019,1,0
"451",77862,0.317438,-1308566.79481,1799682.2555,2020,1,0
"452",78340,0.419845,-1595566.79481,1798682.2555,2019,1,0
"453",78552,0.0273402,-1383566.79481,1798682.2555,2018,1,0
"454",78552,0.0273402,-1383566.79481,1798682.2555,2019,1,0
"455",78552,0.0273402,-1383566.79481,1798682.2555,2020,1,0
"456",78552,0.0273402,-1383566.79481,1798682.2555,2021,1,0
"457",78620,0.202425,-1315566.79481,1798682.2555,2019,1,0
"458",78620,0.202425,-1315566.79481,1798682.2555,2020,1,0
"459",78624,0.134265,-1311566.79481,1798682.2555,2019,1,0
"460",78630,0.0282054,-1305566.79481,1798682.2555,2019,1,0
"461",78736,0.181127,-1199566.79481,1798682.2555,2017,1,0
"462",78736,0.181127,-1199566.79481,1798682.2555,2020,1,0
"463",78736,0.181127,-1199566.79481,1798682.2555,2021,1,0
"464",78737,0.0103314,-1198566.79481,1798682.2555,2020,1,0
"465",78779,8.88178e-16,-1156566.79481,1798682.2555,2017,2,0
"466",78779,8.88178e-16,-1156566.79481,1798682.2555,2018,3,0
"467",78779,8.88178e-16,-1156566.79481,1798682.2555,2021,4,0
"468",79105,0.0130635,-1595566.79481,1797682.2555,2019,1,0
"469",79258,0.0136765,-1442566.79481,1797682.2555,2021,1,0
"470",79386,1.09858,-1314566.79481,1797682.2555,2021,1,0
"471",79387,0.865246,-1313566.79481,1797682.2555,2019,1,0
"472",79387,0.865246,-1313566.79481,1797682.2555,2020,1,0
"473",79387,0.865246,-1313566.79481,1797682.2555,2021,1,0
"474",79398,0.300338,-1302566.79481,1797682.2555,2017,1,0
"475",79398,0.300338,-1302566.79481,1797682.2555,2021,1,0
"476",79399,0.228889,-1301566.79481,1797682.2555,2020,1,0
"477",79502,0.0848155,-1198566.79481,1797682.2555,2018,1,0
"478",80153,0.350845,-1314566.79481,1796682.2555,2019,2,0
"479",80153,0.350845,-1314566.79481,1796682.2555,2020,1,0
"480",80166,0.248061,-1301566.79481,1796682.2555,2018,1,0
"481",80275,0.0712544,-1192566.79481,1796682.2555,2017,1,0
"482",80861,0.0751684,-1374566.79481,1795682.2555,2018,1,0
"483",81026,0.0411944,-1209566.79481,1795682.2555,2017,1,0
"484",81698,0.0965434,-1314566.79481,1794682.2555,2019,2,0
"485",81858,0.0859176,-1154566.79481,1794682.2555,2018,1,0
"486",82194,0.00686729,-1594566.79481,1793682.2555,2021,1,0
"487",82474,0.189012,-1314566.79481,1793682.2555,2019,1,0
"488",82593,0.048852,-1195566.79481,1793682.2555,2017,2,0
"489",82593,0.048852,-1195566.79481,1793682.2555,2018,1,0
"490",82593,0.048852,-1195566.79481,1793682.2555,2019,2,0
"491",82593,0.048852,-1195566.79481,1793682.2555,2020,2,0
"492",82593,0.048852,-1195566.79481,1793682.2555,2021,1,0
"493",82637,0.124794,-1151566.79481,1793682.2555,2017,1,0
"494",82682,0.0450611,-1883566.79481,1792682.2555,2019,1,0
"495",83368,0.450677,-1197566.79481,1792682.2555,2018,1,0
"496",83368,0.450677,-1197566.79481,1792682.2555,2019,1,0
"497",83368,0.450677,-1197566.79481,1792682.2555,2020,1,0
"498",83934,0.443731,-1413566.79481,1791682.2555,2019,1,0
"499",84042,0.139456,-1305566.79481,1791682.2555,2021,2,0
"500",84820,0.202584,-1309566.79481,1790682.2555,2017,1,0
"501",85590,0.0732733,-1325566.79481,1789682.2555,2018,1,0
"502",85712,0.135452,-1203566.79481,1789682.2555,2021,1,0
"503",86256,0.0140165,-1448566.79481,1788682.2555,2020,2,0
"504",86500,0.105735,-1204566.79481,1788682.2555,2017,3,0
"505",86509,0.600426,-1195566.79481,1788682.2555,2019,1,0
"506",86544,0.371365,-1160566.79481,1788682.2555,2018,2,0
"507",86544,0.371365,-1160566.79481,1788682.2555,2019,2,0
"508",86544,0.371365,-1160566.79481,1788682.2555,2021,2,0
"509",87026,0.0178772,-1471566.79481,1787682.2555,2017,1,0
"510",87026,0.0178772,-1471566.79481,1787682.2555,2019,1,0
"511",87026,0.0178772,-1471566.79481,1787682.2555,2020,2,0
"512",87026,0.0178772,-1471566.79481,1787682.2555,2021,1,0
"513",87173,0.104758,-1324566.79481,1787682.2555,2021,2,0
"514",87463,0.00676254,-1832566.79481,1786682.2555,2020,1,0
"515",88263,0.00625514,-1830566.79481,1785682.2555,2020,1,0
"516",88914,0.132896,-1179566.79481,1785682.2555,2019,2,0
"517",89421,0.0192601,-1471566.79481,1784682.2555,2020,1,0
"518",89421,0.0192601,-1471566.79481,1784682.2555,2021,2,0
"519",89568,0.226105,-1324566.79481,1784682.2555,2018,1,0
"520",89568,0.226105,-1324566.79481,1784682.2555,2021,1,0
"521",89588,0.098651,-1304566.79481,1784682.2555,2017,1,0
"522",89589,0.0139712,-1303566.79481,1784682.2555,2021,1,0
"523",89697,0.154101,-1195566.79481,1784682.2555,2018,1,0
"524",89697,0.154101,-1195566.79481,1784682.2555,2019,1,0
"525",89697,0.154101,-1195566.79481,1784682.2555,2021,2,0
"526",90021,8.88178e-16,-1670566.79481,1783682.2555,2019,2,0
"527",90021,8.88178e-16,-1670566.79481,1783682.2555,2021,4,0
"528",90553,0.087862,-1138566.79481,1783682.2555,2019,1,0
"529",91025,0.876049,-1468566.79481,1782682.2555,2020,1,0
"530",91661,0.0513161,-1631566.79481,1781682.2555,2018,1,1
"531",91661,0.0513161,-1631566.79481,1781682.2555,2019,2,1
"532",91825,0.00208283,-1467566.79481,1781682.2555,2019,1,0
"533",92420,0.00185685,-1671566.79481,1780682.2555,2017,1,0
"534",92420,0.00185685,-1671566.79481,1780682.2555,2019,3,0
"535",92420,0.00185685,-1671566.79481,1780682.2555,2020,1,0
"536",92420,0.00185685,-1671566.79481,1780682.2555,2021,1,0
"537",92954,0.0453784,-1137566.79481,1780682.2555,2019,1,0
"538",93000,0.0328537,-1891566.79481,1779682.2555,2021,1,0
"539",93219,0.0153688,-1672566.79481,1779682.2555,2020,1,0
"540",93415,0.0300302,-1476566.79481,1779682.2555,2017,1,0
"541",93415,0.0300302,-1476566.79481,1779682.2555,2019,2,0
"542",93415,0.0300302,-1476566.79481,1779682.2555,2021,2,0
"543",93469,0.102402,-1422566.79481,1779682.2555,2018,1,0
"544",93565,0.290214,-1326566.79481,1779682.2555,2017,1,0
"545",93734,0.0226114,-1157566.79481,1779682.2555,2018,1,0
"546",94493,0.967212,-1202566.79481,1778682.2555,2021,1,0
"547",94893,0.713977,-1610566.79481,1777682.2555,2019,1,0
"548",95320,0.487313,-1183566.79481,1777682.2555,2019,1,0
"549",95360,0.0427418,-1143566.79481,1777682.2555,2018,1,0
"550",95705,0.00543459,-1608566.79481,1776682.2555,2019,1,0
"551",95705,0.00543459,-1608566.79481,1776682.2555,2021,29,0
"552",95852,0.0151739,-1461566.79481,1776682.2555,2019,1,0
"553",95862,0.648225,-1451566.79481,1776682.2555,2017,1,0
"554",96664,0.0246381,-1460566.79481,1775682.2555,2021,3,0
"555",96793,0.339973,-1331566.79481,1775682.2555,2020,1,0
"556",96967,0.0433808,-1157566.79481,1775682.2555,2018,1,0
"557",97330,0.476966,-1610566.79481,1774682.2555,2021,1,0
"558",97331,0.113347,-1609566.79481,1774682.2555,2017,1,0
"559",97786,0.302996,-1154566.79481,1774682.2555,2018,1,0
"560",98151,0.444107,-1610566.79481,1773682.2555,2021,1,0
"561",98154,0.221201,-1607566.79481,1773682.2555,2018,1,0
"562",98154,0.221201,-1607566.79481,1773682.2555,2019,1,0
"563",98299,0.0528639,-1462566.79481,1773682.2555,2021,1,0
"564",98300,0.0578261,-1461566.79481,1773682.2555,2021,1,0
"565",98303,0.390937,-1458566.79481,1773682.2555,2017,1,0
"566",98425,0.131903,-1336566.79481,1773682.2555,2020,1,0
"567",98561,0.83053,-1200566.79481,1773682.2555,2017,1,0
"568",98976,0.49075,-1611566.79481,1772682.2555,2017,1,0
"569",99098,0.051416,-1489566.79481,1772682.2555,2019,1,0
"570",99130,0.216063,-1457566.79481,1772682.2555,2017,1,0
"571",99743,0.00702146,-1670566.79481,1771682.2555,2018,1,0
"572",99921,0.156188,-1492566.79481,1771682.2555,2019,1,0
"573",100058,0.547176,-1355566.79481,1771682.2555,2020,1,0
"574",100076,0.0950678,-1337566.79481,1771682.2555,2020,1,0
"575",100084,0.225046,-1329566.79481,1771682.2555,2021,1,0
"576",100369,0.165631,-1872566.79481,1770682.2555,2021,1,0
"577",100756,0.00627613,-1485566.79481,1770682.2555,2021,2,0
"578",101462,0.26062,-1608566.79481,1769682.2555,2018,1,0
"579",101594,0.0343566,-1476566.79481,1769682.2555,2018,1,0
"580",101867,0.328967,-1203566.79481,1769682.2555,2019,1,0
"581",101867,0.328967,-1203566.79481,1769682.2555,2021,1,0
"582",101889,0.0444213,-1181566.79481,1769682.2555,2018,1,0
"583",101889,0.0444213,-1181566.79481,1769682.2555,2021,1,0
"584",102707,0.0730822,-1193566.79481,1768682.2555,2021,1,0
"585",103306,0.01362,-1425566.79481,1767682.2555,2021,1,0
"586",103425,0.016036,-1306566.79481,1767682.2555,2021,1,0
"587",103542,0.0869921,-1189566.79481,1767682.2555,2019,1,0
"588",103542,0.0869921,-1189566.79481,1767682.2555,2021,1,0
"589",103895,0.0427656,-1669566.79481,1766682.2555,2021,1,0
"590",104079,0.00352025,-1485566.79481,1766682.2555,2017,1,0
"591",104139,0.0126275,-1425566.79481,1766682.2555,2017,2,0
"592",104139,0.0126275,-1425566.79481,1766682.2555,2018,1,0
"593",104139,0.0126275,-1425566.79481,1766682.2555,2021,4,0
"594",104141,0.00660209,-1423566.79481,1766682.2555,2017,1,0
"595",104388,0.0489408,-1176566.79481,1766682.2555,2020,1,0
"596",104912,0.00380738,-1488566.79481,1765682.2555,2019,3,0
"597",105206,0.145083,-1194566.79481,1765682.2555,2018,3,0
"598",105208,0.0685723,-1192566.79481,1765682.2555,2019,1,0
"599",105361,0.0515779,-1875566.79481,1764682.2555,2020,1,0
"600",105361,0.0515779,-1875566.79481,1764682.2555,2021,1,0
"601",105566,0.00822642,-1670566.79481,1764682.2555,2020,1,0
"602",105753,0.27392,-1483566.79481,1764682.2555,2019,3,0
"603",105754,0.0247101,-1482566.79481,1764682.2555,2017,9,0
"604",105754,0.0247101,-1482566.79481,1764682.2555,2018,7,0
"605",105754,0.0247101,-1482566.79481,1764682.2555,2019,11,0
"606",105754,0.0247101,-1482566.79481,1764682.2555,2020,13,0
"607",105754,0.0247101,-1482566.79481,1764682.2555,2021,46,0
"608",105755,0.0604841,-1481566.79481,1764682.2555,2018,2,0
"609",105755,0.0604841,-1481566.79481,1764682.2555,2019,1,0
"610",106072,0.764279,-1164566.79481,1764682.2555,2019,2,0
"611",106202,0.0149331,-1870566.79481,1763682.2555,2020,1,0
"612",106438,0.0863652,-1634566.79481,1763682.2555,2020,1,0
"613",106466,0.250613,-1606566.79481,1763682.2555,2018,1,0
"614",106466,0.250613,-1606566.79481,1763682.2555,2019,2,0
"615",106550,0.0463611,-1522566.79481,1763682.2555,2021,3,0
"616",106894,0.0303176,-1178566.79481,1763682.2555,2018,1,0
"617",107294,0.0767145,-1616566.79481,1762682.2555,2019,1,0
"618",107426,0.010423,-1484566.79481,1762682.2555,2020,1,0
"619",107428,0.0232835,-1482566.79481,1762682.2555,2017,1,0
"620",107428,0.0232835,-1482566.79481,1762682.2555,2021,1,0
"621",107882,0.212922,-1867566.79481,1761682.2555,2019,1,0
"622",107882,0.212922,-1867566.79481,1761682.2555,2021,2,0
"623",108264,0.0373453,-1485566.79481,1761682.2555,2019,1,0
"624",108267,0.0273791,-1482566.79481,1761682.2555,2017,58,0
"625",108267,0.0273791,-1482566.79481,1761682.2555,2020,34,0
"626",108267,0.0273791,-1482566.79481,1761682.2555,2021,68,0
"627",108268,0.080387,-1481566.79481,1761682.2555,2018,1,0
"628",108268,0.080387,-1481566.79481,1761682.2555,2021,1,0
"629",108269,0.516497,-1480566.79481,1761682.2555,2019,1,0
"630",108269,0.516497,-1480566.79481,1761682.2555,2020,1,0
"631",108269,0.516497,-1480566.79481,1761682.2555,2021,1,0
"632",108412,0.118891,-1337566.79481,1761682.2555,2019,1,0
"633",108412,0.118891,-1337566.79481,1761682.2555,2021,9,0
"634",108919,0.0296647,-1669566.79481,1760682.2555,2021,2,0
"635",109038,0.279617,-1550566.79481,1760682.2555,2020,1,0
"636",109100,0.00793149,-1488566.79481,1760682.2555,2019,1,0
"637",109107,0.475731,-1481566.79481,1760682.2555,2020,9,0
"638",109107,0.475731,-1481566.79481,1760682.2555,2021,5,0
"639",109250,0.0383085,-1338566.79481,1760682.2555,2017,5,0
"640",109250,0.0383085,-1338566.79481,1760682.2555,2018,1,0
"641",109250,0.0383085,-1338566.79481,1760682.2555,2019,4,0
"642",109250,0.0383085,-1338566.79481,1760682.2555,2020,5,0
"643",109250,0.0383085,-1338566.79481,1760682.2555,2021,3,0
"644",109251,0.038313,-1337566.79481,1760682.2555,2017,16,0
"645",109251,0.038313,-1337566.79481,1760682.2555,2018,11,0
"646",109251,0.038313,-1337566.79481,1760682.2555,2019,5,0
"647",109251,0.038313,-1337566.79481,1760682.2555,2020,8,0
"648",109251,0.038313,-1337566.79481,1760682.2555,2021,6,0
"649",109330,0.133619,-1258566.79481,1760682.2555,2021,3,0
"650",109931,0,-1495566.79481,1759682.2555,2019,2,0
"651",109931,0,-1495566.79481,1759682.2555,2020,14,0
"652",109931,0,-1495566.79481,1759682.2555,2021,1,0
"653",109943,0.0314739,-1483566.79481,1759682.2555,2019,13,0
"654",109943,0.0314739,-1483566.79481,1759682.2555,2020,2,0
"655",109943,0.0314739,-1483566.79481,1759682.2555,2021,2,0
"656",109944,0.0442786,-1482566.79481,1759682.2555,2020,1,0
"657",109944,0.0442786,-1482566.79481,1759682.2555,2021,1,0
"658",109945,0.0620593,-1481566.79481,1759682.2555,2017,3,0
"659",109945,0.0620593,-1481566.79481,1759682.2555,2018,5,0
"660",109945,0.0620593,-1481566.79481,1759682.2555,2019,1,0
"661",109945,0.0620593,-1481566.79481,1759682.2555,2020,6,0
"662",109945,0.0620593,-1481566.79481,1759682.2555,2021,6,0
"663",109946,0.681645,-1480566.79481,1759682.2555,2019,1,0
"664",110090,0.114732,-1336566.79481,1759682.2555,2017,1,0
"665",110695,0.107776,-1568566.79481,1758682.2555,2018,1,0
"666",110759,0.0365611,-1504566.79481,1758682.2555,2020,2,0
"667",110768,1.77636e-15,-1495566.79481,1758682.2555,2020,1,0
"668",110771,0.00298563,-1492566.79481,1758682.2555,2020,1,0
"669",110773,0.0130622,-1490566.79481,1758682.2555,2019,1,0
"670",110773,0.0130622,-1490566.79481,1758682.2555,2020,1,0
"671",110779,0.110617,-1484566.79481,1758682.2555,2017,2,0
"672",110779,0.110617,-1484566.79481,1758682.2555,2019,10,0
"673",110779,0.110617,-1484566.79481,1758682.2555,2020,2,0
"674",110779,0.110617,-1484566.79481,1758682.2555,2021,7,0
"675",110781,0.0565057,-1482566.79481,1758682.2555,2017,2,0
"676",110781,0.0565057,-1482566.79481,1758682.2555,2019,2,0
"677",110783,0.577017,-1480566.79481,1758682.2555,2019,1,0
"678",110783,0.577017,-1480566.79481,1758682.2555,2020,2,0
"679",110783,0.577017,-1480566.79481,1758682.2555,2021,1,0
"680",110923,0.100076,-1340566.79481,1758682.2555,2019,1,0
"681",110927,0.0162431,-1336566.79481,1758682.2555,2019,1,0
"682",110927,0.0162431,-1336566.79481,1758682.2555,2021,1,0
"683",110928,0.156002,-1335566.79481,1758682.2555,2017,3,0
"684",110928,0.156002,-1335566.79481,1758682.2555,2018,3,0
"685",110928,0.156002,-1335566.79481,1758682.2555,2019,1,0
"686",110928,0.156002,-1335566.79481,1758682.2555,2020,2,0
"687",110928,0.156002,-1335566.79481,1758682.2555,2021,2,0
"688",111238,0.0658552,-1868566.79481,1757682.2555,2017,1,0
"689",111238,0.0658552,-1868566.79481,1757682.2555,2018,1,0
"690",111238,0.0658552,-1868566.79481,1757682.2555,2020,5,0
"691",111238,0.0658552,-1868566.79481,1757682.2555,2021,8,0
"692",111589,0.0191845,-1517566.79481,1757682.2555,2020,1,0
"693",111589,0.0191845,-1517566.79481,1757682.2555,2021,4,0
"694",111622,0.0678062,-1484566.79481,1757682.2555,2017,1,0
"695",111623,0.0212105,-1483566.79481,1757682.2555,2021,1,0
"696",111624,0.3452,-1482566.79481,1757682.2555,2019,1,0
"697",111661,3.55271e-15,-1445566.79481,1757682.2555,2019,1,0
"698",111661,3.55271e-15,-1445566.79481,1757682.2555,2021,1,0
"699",111684,0.203601,-1422566.79481,1757682.2555,2019,1,0
"700",111716,0.0162796,-1390566.79481,1757682.2555,2020,1,0
"701",111770,0.0615656,-1336566.79481,1757682.2555,2017,5,0
"702",111770,0.0615656,-1336566.79481,1757682.2555,2020,5,0
"703",112142,0.0116239,-1807566.79481,1756682.2555,2018,1,0
"704",112142,0.0116239,-1807566.79481,1756682.2555,2020,1,0
"705",112487,0.307406,-1462566.79481,1756682.2555,2018,1,0
"706",112487,0.307406,-1462566.79481,1756682.2555,2020,1,0
"707",112531,0.168582,-1418566.79481,1756682.2555,2019,1,0
"708",112773,0.0776945,-1176566.79481,1756682.2555,2020,1,0
"709",112975,0.0122171,-1820566.79481,1755682.2555,2021,6,0
"710",113299,0.00651824,-1496566.79481,1755682.2555,2021,1,0
"711",113319,0.581044,-1476566.79481,1755682.2555,2020,1,0
"712",113379,0.449189,-1416566.79481,1755682.2555,2021,1,0
"713",113458,0.402432,-1337566.79481,1755682.2555,2017,7,0
"714",113458,0.402432,-1337566.79481,1755682.2555,2018,5,0
"715",113458,0.402432,-1337566.79481,1755682.2555,2019,3,0
"716",113458,0.402432,-1337566.79481,1755682.2555,2020,5,0
"717",113458,0.402432,-1337566.79481,1755682.2555,2021,3,0
"718",113461,0.0368035,-1334566.79481,1755682.2555,2019,1,0
"719",113621,0.146108,-1174566.79481,1755682.2555,2018,1,0
"720",113621,0.146108,-1174566.79481,1755682.2555,2019,2,0
"721",113621,0.146108,-1174566.79481,1755682.2555,2021,6,0
"722",114231,0.151594,-1413566.79481,1754682.2555,2020,1,0
"723",114310,0.184403,-1334566.79481,1754682.2555,2017,2,0
"724",114310,0.184403,-1334566.79481,1754682.2555,2018,1,0
"725",114310,0.184403,-1334566.79481,1754682.2555,2021,1,0
"726",114312,0.0956473,-1332566.79481,1754682.2555,2020,2,0
"727",114312,0.0956473,-1332566.79481,1754682.2555,2021,3,0
"728",114340,0.1127,-1304566.79481,1754682.2555,2017,1,0
"729",114388,0.399064,-1256566.79481,1754682.2555,2017,1,0
"730",114388,0.399064,-1256566.79481,1754682.2555,2018,1,0
"731",114388,0.399064,-1256566.79481,1754682.2555,2021,1,0
"732",114470,0.0386224,-1174566.79481,1754682.2555,2018,1,0
"733",114836,0.240222,-1668566.79481,1753682.2555,2017,2,0
"734",114836,0.240222,-1668566.79481,1753682.2555,2019,2,0
"735",114887,0.186651,-1617566.79481,1753682.2555,2017,1,0
"736",115010,0.00540638,-1494566.79481,1753682.2555,2021,1,0
"737",115116,0.255632,-1388566.79481,1753682.2555,2020,1,0
"738",115171,0.0678011,-1333566.79481,1753682.2555,2019,1,0
"739",115176,0.0133655,-1328566.79481,1753682.2555,2019,1,0
"740",115312,0.299915,-1192566.79481,1753682.2555,2021,1,0
"741",115328,0.7018,-1176566.79481,1753682.2555,2018,3,0
"742",115553,0.0249396,-1814566.79481,1752682.2555,2020,1,0
"743",115700,0.0898552,-1667566.79481,1752682.2555,2017,1,0
"744",115700,0.0898552,-1667566.79481,1752682.2555,2018,1,0
"745",115700,0.0898552,-1667566.79481,1752682.2555,2019,1,0
"746",115895,0.858486,-1472566.79481,1752682.2555,2019,1,0
"747",116030,0.104494,-1337566.79481,1752682.2555,2020,1,0
"748",116119,0.232679,-1248566.79481,1752682.2555,2021,1,0
"749",116211,0.0692378,-1156566.79481,1752682.2555,2020,1,0
"750",116427,0.454596,-1811566.79481,1751682.2555,2020,1,0
"751",116571,0.221425,-1667566.79481,1751682.2555,2017,1,0
"752",116571,0.221425,-1667566.79481,1751682.2555,2021,1,0
"753",116773,0.369301,-1465566.79481,1751682.2555,2018,2,0
"754",116775,0.195568,-1463566.79481,1751682.2555,2020,1,0
"755",116775,0.195568,-1463566.79481,1751682.2555,2021,1,0
"756",116852,0.0705495,-1386566.79481,1751682.2555,2020,1,0
"757",117446,0.165057,-1667566.79481,1750682.2555,2017,2,0
"758",117624,0.0467719,-1489566.79481,1750682.2555,2019,1,0
"759",117704,0.0501199,-1409566.79481,1750682.2555,2021,1,0
"760",117705,0.0315771,-1408566.79481,1750682.2555,2019,1,0
"761",117755,0.118777,-1358566.79481,1750682.2555,2017,3,0
"762",117755,0.118777,-1358566.79481,1750682.2555,2018,1,0
"763",117755,0.118777,-1358566.79481,1750682.2555,2019,3,0
"764",117755,0.118777,-1358566.79481,1750682.2555,2020,1,0
"765",117755,0.118777,-1358566.79481,1750682.2555,2021,4,0
"766",117756,0.0225129,-1357566.79481,1750682.2555,2018,1,0
"767",117758,0.111036,-1355566.79481,1750682.2555,2019,1,0
